UniqueID,timestamp_date,timestamp_time,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
ID10667,25/03/2016,15:00:00,2881,15,15,40.5,8.5,1,1,0,0
ID10668,25/03/2016,16:00:00,2875,14,14,41,10,1,1,0,0
ID10669,25/03/2016,17:00:00,2342,14,14,41,11,1,1,0,0
ID10670,25/03/2016,18:00:00,1838,13,13,44,9,1,1,0,0
ID10671,25/03/2016,19:00:00,912,11,11,62,16,1,1,0,0
ID10672,25/03/2016,20:00:00,675,10,8,62,17,1,1,0,0
ID10673,25/03/2016,21:00:00,468,9.5,7.5,64,14,1,1,0,0
ID10674,25/03/2016,22:00:00,455,9,7,64,13,1,1,0,0
ID10675,25/03/2016,23:00:00,398,8,6,76,11,1,1,0,0
ID10676,26/03/2016,00:00:00,293,8,6,68.5,9,1,0,1,0
ID10677,26/03/2016,01:00:00,219,8.5,6.5,68.5,11,1,0,1,0
ID10678,26/03/2016,02:00:00,136,9,7,76,12,1,0,1,0
ID10679,26/03/2016,03:00:00,79,9,7.5,76,10,1,0,1,0
ID10680,26/03/2016,04:00:00,101,9,7,82,15,2,0,1,0
ID10681,26/03/2016,05:00:00,81,10,8,76,18,2,0,1,0
ID10682,26/03/2016,06:00:00,91,10,8,76,19,2,0,1,0
ID10683,26/03/2016,07:00:00,162,9,6,76,18,3,0,1,0
ID10684,26/03/2016,08:00:00,348,9,6,82,20,3,0,1,0
ID10685,26/03/2016,09:00:00,601,10,7,85,23,3,0,1,0
ID10686,26/03/2016,10:00:00,795,11,11,88,26,3,0,1,0
ID10687,26/03/2016,11:00:00,1131,12,12,82,30.5,3,0,1,0
ID10688,26/03/2016,12:00:00,1113,12,12,82,25,4,0,1,0
ID10689,26/03/2016,13:00:00,950,12.5,12.5,85,28,7,0,1,0
ID10690,26/03/2016,14:00:00,1144,13,13,82,29,3,0,1,0
ID10691,26/03/2016,15:00:00,995,14,14,77,28.5,3,0,1,0
ID10692,26/03/2016,16:00:00,803,14,14,82,32,7,0,1,0
ID10693,26/03/2016,17:00:00,682,14,14,82,35,7,0,1,0
ID10694,26/03/2016,18:00:00,329,11.5,9,88,40,7,0,1,0
ID10695,27/03/2016,00:00:00,179,9,5,87,29.5,7,0,1,0
ID10696,27/03/2016,11:00:00,687,9,5,76,37,3,0,1,0
ID10697,27/03/2016,12:00:00,626,8.5,4.5,73.5,30.5,2,0,1,0
ID10698,27/03/2016,13:00:00,668,11,11,67,31,2,0,1,0
ID10699,27/03/2016,14:00:00,553,10.5,8.5,64.5,42.5,7,0,1,0
ID10700,27/03/2016,15:00:00,1006,11,11,58,36,2,0,1,0
ID10701,27/03/2016,16:00:00,1071,11,11,58,38,2,0,1,0
ID10702,27/03/2016,17:00:00,1109,11,11,58,37,2,0,1,0
ID10703,27/03/2016,18:00:00,1015,10,6.5,67,29.5,3,0,1,0
ID10704,27/03/2016,19:00:00,664,9.5,6.5,71.5,23.5,7,0,1,0
ID10705,27/03/2016,20:00:00,153,8.5,6.5,84.5,14,7,0,1,0
ID10706,27/03/2016,21:00:00,154,9,6,82,20,7,0,1,0
ID10707,27/03/2016,22:00:00,156,9,6,84.5,18.5,7,0,1,0
ID10708,27/03/2016,23:00:00,82,9,6,87,26,7,0,1,0
ID10709,28/03/2016,00:00:00,56,9,5,87,29.5,7,1,0,0
ID10710,28/03/2016,01:00:00,34,8,3.5,87,39,7,1,0,0
ID10711,28/03/2016,02:00:00,21,8,3,87,40.5,7,1,0,0
ID10712,28/03/2016,03:00:00,34,9,4.5,82,40.5,7,1,0,0
ID10713,28/03/2016,04:00:00,33,9.5,5.5,81.5,39.5,7,1,0,0
ID10714,28/03/2016,05:00:00,14,10,6,85,41.5,7,1,0,0
ID10715,28/03/2016,06:00:00,47,9,4,73.5,52,7,1,0,0
ID10716,28/03/2016,07:00:00,47,8,3,76,46,3,1,0,0
ID10717,28/03/2016,08:00:00,65,5,-2,87,54,7,1,0,0
ID10718,28/03/2016,09:00:00,169,7.5,2,73.5,50,3,1,0,0
ID10719,28/03/2016,10:00:00,410,9,4.5,66,41,3,1,0,0
ID10720,28/03/2016,11:00:00,615,10.5,8.5,58,37,2,1,0,0
ID10721,28/03/2016,12:00:00,889,11,11,48.5,42.5,2,1,0,0
ID10722,28/03/2016,13:00:00,1146,12,12,45.5,43.5,1,1,0,0
ID10723,28/03/2016,14:00:00,1300,11.5,11.5,45.5,32,1,1,0,0
ID10724,28/03/2016,15:00:00,1589,12,12,44,33,2,1,0,0
ID10725,28/03/2016,16:00:00,1283,11.5,11.5,50.5,29.5,2,1,0,0
ID10726,28/03/2016,17:00:00,342,8,4.5,79,27.5,7,1,0,0
ID10727,28/03/2016,18:00:00,638,8,5,84.5,15,7,1,0,0
ID10728,28/03/2016,19:00:00,491,8,5.5,82,16.5,2,1,0,0
ID10729,28/03/2016,20:00:00,307,7.5,4.5,81.5,18,2,1,0,0
ID10730,28/03/2016,21:00:00,274,7,4,81,18.5,2,1,0,0
ID10731,28/03/2016,22:00:00,240,7,3,81,24,1,1,0,0
ID10732,28/03/2016,23:00:00,172,7,3.5,78.5,20.5,2,1,0,0
ID10733,29/03/2016,00:00:00,115,7,4,76,19,2,0,0,0
ID10734,29/03/2016,01:00:00,73,6,2,81,21,2,0,0,0
ID10735,29/03/2016,02:00:00,67,6,3,81,18,2,0,0,0
ID10736,29/03/2016,03:00:00,27,7,4,81,19,4,0,0,0
ID10737,29/03/2016,04:00:00,44,7,3.5,81,22,4,0,0,0
ID10738,29/03/2016,05:00:00,96,7,3.5,81,22,3,0,0,0
ID10739,29/03/2016,06:00:00,448,7,3.5,76,21,3,0,0,0
ID10740,29/03/2016,07:00:00,1512,7,3,76,22,2,0,0,0
ID10741,29/03/2016,08:00:00,3126,8,4,68.5,26,2,0,0,0
ID10742,29/03/2016,09:00:00,1718,9,5,64,30,2,0,0,0
ID10743,29/03/2016,10:00:00,768,10,6,58,33,2,0,0,0
ID10744,29/03/2016,11:00:00,797,10.5,9,52,26,2,0,0,0
ID10745,29/03/2016,12:00:00,913,10.5,9,58,28,2,0,0,0
ID10746,29/03/2016,13:00:00,871,11.5,11.5,56.5,26,2,0,0,0
ID10747,29/03/2016,14:00:00,973,12.5,12.5,39.5,27,1,0,0,0
ID10748,29/03/2016,15:00:00,1053,12.5,12.5,38.5,23,1,0,0,0
ID10749,29/03/2016,16:00:00,1365,12,12,47.5,27,7,0,0,0
ID10750,29/03/2016,17:00:00,1710,9,5.5,68.5,26.5,7,0,0,0
ID10751,29/03/2016,18:00:00,1090,8.5,5,76.5,25,7,0,0,0
ID10752,29/03/2016,19:00:00,609,7,3.5,87,19.5,7,0,0,0
ID10753,29/03/2016,20:00:00,512,8,5.5,82,16.5,2,0,0,0
ID10754,29/03/2016,21:00:00,410,8,4.5,82,22,2,0,0,0
ID10755,29/03/2016,22:00:00,318,7.5,4.5,78.5,20,2,0,0,0
ID10756,29/03/2016,23:00:00,199,7,4,81,15,1,0,0,0
ID10757,30/03/2016,00:00:00,109,7,4,81,17,2,0,0,0
ID10758,30/03/2016,01:00:00,75,7,4,81,18.5,1,0,0,0
ID10759,30/03/2016,02:00:00,52,7,4,81,19,1,0,0,0
ID10760,30/03/2016,03:00:00,33,6.5,3.5,81,18,1,0,0,0
ID10761,30/03/2016,04:00:00,36,6,3,87,15,2,0,0,0
ID10762,30/03/2016,05:00:00,87,6,3,81,16,1,0,0,0
ID10763,30/03/2016,06:00:00,545,6,3,81,18,2,0,0,0
ID10764,30/03/2016,07:00:00,1727,6.5,3.5,78.5,18.5,1,0,0,0
ID10765,30/03/2016,08:00:00,3572,7.5,4.5,73.5,18.5,1,0,0,0
ID10766,30/03/2016,09:00:00,1710,8.5,5.5,71,19,2,0,0,0
ID10767,30/03/2016,10:00:00,896,9.5,6.5,64,20,2,0,0,0
ID10768,30/03/2016,11:00:00,880,10.5,9,60,24,2,0,0,0
ID10769,30/03/2016,12:00:00,1063,12,12,50.5,21.5,2,0,0,0
ID10770,30/03/2016,13:00:00,1178,12.5,12.5,47,23,2,0,0,0
ID10771,30/03/2016,14:00:00,1081,12,12,47.5,25,2,0,0,0
ID10772,30/03/2016,15:00:00,1162,13,13,47,19,2,0,0,0
ID10773,30/03/2016,16:00:00,1540,13,13,44,20.5,2,0,0,0
ID10774,30/03/2016,17:00:00,2941,12.5,12.5,45.5,17,1,0,0,0
ID10775,30/03/2016,18:00:00,3189,12,12,51,13,2,0,0,0
ID10776,30/03/2016,19:00:00,1894,10.5,9.5,60,17,7,0,0,0
ID10777,30/03/2016,20:00:00,1111,9.5,7.5,64,13,2,0,0,0
ID10778,30/03/2016,21:00:00,711,9.5,7.5,69,12,2,0,0,0
ID10779,30/03/2016,22:00:00,533,9,7.5,71,11,2,0,0,0
ID10780,30/03/2016,23:00:00,391,9,7,71,12,1,0,0,0
ID10781,31/03/2016,00:00:00,164,8,6.5,76,8,1,0,0,0
ID10782,31/03/2016,01:00:00,82,8.5,8,74,5,1,0,0,0
ID10783,31/03/2016,02:00:00,94,8,7,71,6,1,0,0,0
ID10784,31/03/2016,03:00:00,48,7,6,73.5,6.5,1,0,0,0
ID10785,31/03/2016,04:00:00,30,7,6.5,71,5,1,0,0,0
ID10786,31/03/2016,05:00:00,104,6,5,76,6,1,0,0,0
ID10787,31/03/2016,06:00:00,533,6,4,76,7,1,0,0,0
ID10788,31/03/2016,07:00:00,1890,6,4,76,9,1,0,0,0
ID10789,31/03/2016,08:00:00,3635,6.5,4.5,73.5,8,1,0,0,0
ID10790,31/03/2016,09:00:00,1929,7,5,71,11,1,0,0,0
ID10791,31/03/2016,10:00:00,961,9,7,62,15,1,0,0,0
ID10792,31/03/2016,11:00:00,967,10,8,56,16,2,0,0,0
ID10793,31/03/2016,12:00:00,1259,10.5,9.5,48.5,15,2,0,0,0
ID10794,31/03/2016,13:00:00,1344,11.5,11.5,44,17,2,0,0,0
ID10795,31/03/2016,14:00:00,1280,12,12,42.5,18,2,0,0,0
ID10796,31/03/2016,15:00:00,1306,12,12,39.5,14,2,0,0,0
ID10797,31/03/2016,16:00:00,1739,12,12,41,14,1,0,0,0
ID10798,31/03/2016,17:00:00,3170,12,12,39.5,14,1,0,0,0
ID10799,31/03/2016,18:00:00,3206,10.5,9.5,60,19.5,2,0,0,0
ID10800,31/03/2016,19:00:00,1842,10,8,62,19,2,0,0,0
ID10801,31/03/2016,20:00:00,1001,9,8,62,7.5,2,0,0,0
ID10802,31/03/2016,21:00:00,726,8,7.5,71,5.5,2,0,0,0
ID10803,31/03/2016,22:00:00,600,7.5,7,73.5,5,1,0,0,0
ID10804,31/03/2016,23:00:00,394,7,6.5,76,5,1,0,0,0
ID10805,01/04/2016,00:00:00,216,6.5,6.5,78.5,2,1,0,0,0
ID10806,01/04/2016,01:00:00,136,5.5,5.5,84,0,1,0,0,0
ID10807,01/04/2016,02:00:00,100,5,5,84,2,1,0,0,0
ID10808,01/04/2016,03:00:00,56,4.5,4.5,90,0,1,0,0,0
ID10809,01/04/2016,04:00:00,53,4,4,90,0,1,0,0,0
ID10810,01/04/2016,05:00:00,97,3.5,3,87,3,1,0,0,0
ID10811,01/04/2016,06:00:00,495,3,3,87,2,1,0,0,0
ID10812,01/04/2016,07:00:00,1630,4,3,87,5.5,1,0,0,0
ID10813,01/04/2016,08:00:00,3485,6,4,78.5,8,1,0,0,0
ID10814,01/04/2016,09:00:00,1911,9,7.5,64.5,8,1,0,0,0
ID10815,01/04/2016,10:00:00,999,10.5,9.5,52,12,1,0,0,0
ID10816,01/04/2016,11:00:00,1035,11.5,11.5,48.5,17,1,0,0,0
ID10817,01/04/2016,12:00:00,1317,12,12,47,18,1,0,0,0
ID10818,01/04/2016,13:00:00,1357,13,13,49,19.5,2,0,0,0
ID10819,01/04/2016,14:00:00,1299,12.5,12.5,49,20.5,2,0,0,0
ID10820,01/04/2016,15:00:00,1431,12.5,12.5,47,21,2,0,0,0
ID10821,01/04/2016,16:00:00,1750,12,12,51,21,2,0,0,0
ID10822,01/04/2016,17:00:00,3015,11,11,50.5,22,2,0,0,0
ID10823,01/04/2016,18:00:00,2608,11,11,50,19.5,2,0,0,0
ID10824,01/04/2016,19:00:00,1560,10.5,9.5,56,14,1,0,0,0
ID10825,01/04/2016,20:00:00,855,10,8,64.5,15,1,0,0,0
ID10826,01/04/2016,21:00:00,620,9,7,68.5,13,1,0,0,0
ID10827,01/04/2016,22:00:00,586,9,7,68.5,13,1,0,0,0
ID10828,01/04/2016,23:00:00,526,9,7,64,12,1,0,0,0
ID10829,02/04/2016,00:00:00,363,9,7,62,12,1,0,1,0
ID10830,02/04/2016,01:00:00,299,9,7,58,14,1,0,1,0
ID10831,02/04/2016,02:00:00,238,9,7,60,15,1,0,1,0
ID10832,02/04/2016,03:00:00,132,9,7,62,13,1,0,1,0
ID10833,02/04/2016,04:00:00,102,9,7,66,12,1,0,1,0
ID10834,02/04/2016,05:00:00,94,9,7,68.5,11,1,0,1,0
ID10835,02/04/2016,06:00:00,108,9,7,71,13,1,0,1,0
ID10836,02/04/2016,07:00:00,237,10,8,69,11,1,0,1,0
ID10837,02/04/2016,08:00:00,480,10.5,9.5,64.5,11,1,0,1,0
ID10838,02/04/2016,09:00:00,900,12,12,51,16,1,0,1,0
ID10839,02/04/2016,10:00:00,1446,13,13,47,18,1,0,1,0
ID10840,02/04/2016,11:00:00,2067,13.5,13.5,44,20,2,0,1,0
ID10841,02/04/2016,12:00:00,2803,14,14,41,20,2,0,1,0
ID10842,02/04/2016,13:00:00,2883,14.5,14.5,37.5,17,1,0,1,0
ID10843,02/04/2016,14:00:00,3096,15,15,37.5,13,1,0,1,0
ID10844,02/04/2016,15:00:00,3201,14.5,14.5,37.5,15,1,0,1,0
ID10845,02/04/2016,16:00:00,2601,13.5,13.5,42.5,19,7,0,1,0
ID10846,02/04/2016,17:00:00,1341,11.5,11.5,59,21,7,0,1,0
ID10847,02/04/2016,18:00:00,748,10.5,9.5,62.5,15,7,0,1,0
ID10848,02/04/2016,19:00:00,400,9,6.5,84.5,14,7,0,1,0
ID10849,02/04/2016,20:00:00,187,9,7,87,13,7,0,1,0
ID10850,02/04/2016,21:00:00,189,8,5,93,16,7,0,1,0
ID10851,02/04/2016,22:00:00,218,8,5,93,15,7,0,1,0
ID10852,02/04/2016,23:00:00,234,8,6,93,12,7,0,1,0
ID10853,03/04/2016,00:00:00,284,8.5,6.5,97,10,7,0,1,0
ID10854,03/04/2016,01:00:00,198,9,8,94,6.5,7,0,1,0
ID10855,03/04/2016,02:00:00,158,9,8,94,7.5,7,0,1,0
ID10856,03/04/2016,03:00:00,99,9,8,90.5,8,7,0,1,0
ID10857,03/04/2016,04:00:00,93,9,7,87,13,7,0,1,0
ID10858,03/04/2016,05:00:00,69,9,7.5,87,12,4,0,1,0
ID10859,03/04/2016,06:00:00,93,8.5,8,87,5,3,0,1,0
ID10860,03/04/2016,07:00:00,152,8,7,87,6.5,2,0,1,0
ID10861,03/04/2016,08:00:00,320,9,7.5,87,9.5,2,0,1,0
ID10862,03/04/2016,09:00:00,694,10.5,9.5,76.5,10,2,0,1,0
ID10863,03/04/2016,10:00:00,1365,12,12,72,12,2,0,1,0
ID10864,03/04/2016,11:00:00,2018,12.5,12.5,65,14,3,0,1,0
ID10865,03/04/2016,12:00:00,2620,14,14,61,11,3,0,1,0
ID10866,03/04/2016,13:00:00,2985,15,15,55,15,2,0,1,0
ID10867,03/04/2016,14:00:00,2696,15,15,55,11,1,0,1,0
ID10868,03/04/2016,15:00:00,2563,16,16,53.5,13,1,0,1,0
ID10869,03/04/2016,16:00:00,2586,17,17,49,17,1,0,1,0
ID10870,03/04/2016,17:00:00,2138,16,16,48,17,1,0,1,0
ID10871,03/04/2016,18:00:00,1735,14.5,14.5,63,18.5,7,0,1,0
ID10872,03/04/2016,19:00:00,643,12.5,12.5,79.5,19.5,10,0,1,0
ID10873,03/04/2016,20:00:00,458,11,11,88,14,7,0,1,0
ID10874,03/04/2016,21:00:00,387,11,11,94,9,1,0,1,0
ID10875,03/04/2016,22:00:00,339,11,11,94,8,7,0,1,0
ID10876,03/04/2016,23:00:00,248,10.5,10.5,97,4.5,1,0,1,0
ID10877,04/04/2016,00:00:00,158,11,11,91,6.5,1,0,0,0
ID10878,04/04/2016,01:00:00,88,10.5,9.5,91,11,1,0,0,0
ID10879,04/04/2016,02:00:00,59,10.5,10,88,9,7,0,0,0
ID10880,04/04/2016,03:00:00,43,10,9,88,8,2,0,0,0
ID10881,04/04/2016,04:00:00,60,10,9,88,9,1,0,0,0
ID10882,04/04/2016,05:00:00,94,10,8.5,82,9,1,0,0,0
ID10883,04/04/2016,06:00:00,541,10,9.5,82,7.5,1,0,0,0
ID10884,04/04/2016,07:00:00,1791,10,8.5,82,10,1,0,0,0
ID10885,04/04/2016,08:00:00,3639,10,8,82,12,2,0,0,0
ID10886,04/04/2016,09:00:00,1782,10.5,9.5,79.5,15,2,0,0,0
ID10887,04/04/2016,10:00:00,838,12,12,67,21,2,0,0,0
ID10888,04/04/2016,11:00:00,841,12.5,12.5,67.5,20.5,2,0,0,0
ID10889,04/04/2016,12:00:00,902,13,13,63,18,2,0,0,0
ID10890,04/04/2016,13:00:00,1020,12,12,67,19.5,3,0,0,0
ID10891,04/04/2016,14:00:00,1013,13,13,63,19,3,0,0,0
ID10892,04/04/2016,15:00:00,1012,12.5,12.5,65,16,3,0,0,0
ID10893,04/04/2016,16:00:00,1352,13,13,63,19.5,3,0,0,0
ID10894,04/04/2016,17:00:00,2582,12,12,77,18.5,7,0,0,0
ID10895,04/04/2016,18:00:00,3074,12,12,72,19,2,0,0,0
ID10896,04/04/2016,19:00:00,1738,11.5,11.5,74.5,14,2,0,0,0
ID10897,04/04/2016,20:00:00,1065,11,11,77,12,1,0,0,0
ID10898,04/04/2016,21:00:00,646,10.5,9.5,79.5,12,1,0,0,0
ID10899,04/04/2016,22:00:00,470,9.5,8.5,84.5,9,1,0,0,0
ID10900,04/04/2016,23:00:00,301,9,7,87,11,2,0,0,0
ID10901,05/04/2016,00:00:00,171,9,7,87,12,2,0,0,0
ID10902,05/04/2016,01:00:00,88,9,8,87,8,3,0,0,0
ID10903,05/04/2016,02:00:00,55,9,7,87,12,2,0,0,0
ID10904,05/04/2016,03:00:00,43,8.5,7.5,90,7.5,1,0,0,0
ID10905,05/04/2016,04:00:00,55,8.5,7.5,90,6.5,2,0,0,0
ID10906,05/04/2016,05:00:00,100,9,7,87,13,3,0,0,0
ID10907,05/04/2016,06:00:00,666,9,7,94,13,3,0,0,0
ID10908,05/04/2016,07:00:00,2040,9,7,87,13,2,0,0,0
ID10909,05/04/2016,08:00:00,4061,10,8,82,11,2,0,0,0
ID10910,05/04/2016,09:00:00,1939,11.5,11.5,74.5,14,2,0,0,0
ID10911,05/04/2016,10:00:00,1024,12,12,67,17,2,0,0,0
ID10912,05/04/2016,11:00:00,935,13,13,61,18,2,0,0,0
ID10913,05/04/2016,12:00:00,1268,13.5,13.5,57,18,2,0,0,0
ID10914,05/04/2016,13:00:00,1387,14.5,14.5,51,19.5,2,0,0,0
ID10915,05/04/2016,14:00:00,1319,14.5,14.5,44.5,23.5,2,0,0,0
ID10916,05/04/2016,15:00:00,1391,14.5,14.5,46.5,21,2,0,0,0
ID10917,05/04/2016,16:00:00,1933,14.5,14.5,41.5,23,1,0,0,0
ID10918,05/04/2016,17:00:00,3579,14,14,41,21,1,0,0,0
ID10919,05/04/2016,18:00:00,3606,14,14,42.5,15,1,0,0,0
ID10920,05/04/2016,19:00:00,2193,13.5,13.5,44,14,1,0,0,0
ID10921,05/04/2016,20:00:00,1172,13,13,47,6.5,1,0,0,0
ID10922,05/04/2016,21:00:00,739,12.5,12.5,50.5,15.5,1,0,0,0
ID10923,05/04/2016,22:00:00,512,11.5,11.5,58,18,1,0,0,0
ID10924,05/04/2016,23:00:00,299,10.5,9.5,60,18,1,0,0,0
ID10925,06/04/2016,00:00:00,146,9,6,62,19.5,1,0,0,0
ID10926,06/04/2016,01:00:00,100,9,6,58,19.5,1,0,0,0
ID10927,06/04/2016,02:00:00,59,8,5,68.5,18.5,1,0,0,0
ID10928,06/04/2016,03:00:00,41,7,4,78.5,18,1,0,0,0
ID10929,06/04/2016,04:00:00,43,7.5,5,78.5,16,1,0,0,0
ID10930,06/04/2016,05:00:00,89,8,5,76,16,3,0,0,0
ID10931,06/04/2016,06:00:00,599,8,5,76,18,3,0,0,0
ID10932,06/04/2016,07:00:00,1807,8.5,5,82,22,3,0,0,0
ID10933,06/04/2016,08:00:00,3221,9,6,87,24,7,0,0,0
ID10934,06/04/2016,09:00:00,1409,10,7,85,24,3,0,0,0
ID10935,06/04/2016,10:00:00,715,10.5,9,80,29,3,0,0,0
ID10936,06/04/2016,11:00:00,816,12.5,12.5,63,26,2,0,0,0
ID10937,06/04/2016,12:00:00,952,12.5,12.5,51,30.5,2,0,0,0
ID10938,06/04/2016,13:00:00,818,12.5,12.5,57,28,7,0,0,0
ID10939,06/04/2016,14:00:00,840,10.5,8.5,69,35,2,0,0,0
ID10940,06/04/2016,15:00:00,896,11.5,11.5,51,36.5,7,0,0,0
ID10941,06/04/2016,16:00:00,1496,11.5,11.5,45.5,40.5,2,0,0,0
ID10942,06/04/2016,17:00:00,2966,11.5,11.5,44,39,7,0,0,0
ID10943,06/04/2016,18:00:00,2930,10.5,8.5,54,34,7,0,0,0
ID10944,06/04/2016,19:00:00,1747,9,5,56,32,2,0,0,0
ID10945,06/04/2016,20:00:00,915,9,5,56,29.5,2,0,0,0
ID10946,06/04/2016,21:00:00,640,8,4,62,28,1,0,0,0
ID10947,06/04/2016,22:00:00,443,7.5,4,68.5,24,1,0,0,0
ID10948,06/04/2016,23:00:00,314,7,3,71,27,1,0,0,0
ID10949,07/04/2016,00:00:00,161,7,3,71,24,1,0,0,0
ID10950,07/04/2016,01:00:00,78,7,3.5,71,22,1,0,0,0
ID10951,07/04/2016,02:00:00,75,6,2,76,24,1,0,0,0
ID10952,07/04/2016,03:00:00,41,6,2,76,21,1,0,0,0
ID10953,07/04/2016,04:00:00,37,6,2,76,22,2,0,0,0
ID10954,07/04/2016,05:00:00,94,6,2,73.5,26,3,0,0,0
ID10955,07/04/2016,06:00:00,540,6,2,76,26,3,0,0,0
ID10956,07/04/2016,07:00:00,1864,6.5,2.5,73.5,26,7,0,0,0
ID10957,07/04/2016,09:00:00,1748,8,4,66,29,3,0,0,0
ID10958,07/04/2016,10:00:00,754,9,6,66,26,7,0,0,0
ID10959,07/04/2016,11:00:00,682,8.5,4.5,68.5,29,7,0,0,0
ID10960,07/04/2016,12:00:00,763,8,4,76,26,7,0,0,0
ID10961,07/04/2016,13:00:00,636,8,4.5,82,23,7,0,0,0
ID10962,07/04/2016,14:00:00,515,8,4.5,84.5,22,7,0,0,0
ID10963,07/04/2016,15:00:00,826,10,8,76,16,3,0,0,0
ID10964,07/04/2016,16:00:00,1362,10,8.5,74,18.5,7,0,0,0
ID10965,07/04/2016,17:00:00,2017,9,6,79,20,7,0,0,0
ID10966,07/04/2016,18:00:00,2358,10,8,73.5,14,7,0,0,0
ID10967,07/04/2016,19:00:00,1457,9,7,79,14,7,0,0,0
ID10968,07/04/2016,20:00:00,825,8.5,7.5,79,8.5,2,0,0,0
ID10969,07/04/2016,21:00:00,643,9,6,71,17,1,0,0,0
ID10970,07/04/2016,22:00:00,518,9,6.5,76,17,2,0,0,0
ID10971,07/04/2016,23:00:00,364,8,5.5,82,14,3,0,0,0
ID10972,08/04/2016,00:00:00,183,7.5,5.5,84.5,12,2,0,0,0
ID10973,08/04/2016,01:00:00,151,7,4.5,87,15,1,0,0,0
ID10974,08/04/2016,02:00:00,60,7,4,84,16,1,0,0,0
ID10975,08/04/2016,03:00:00,41,6,4,90,9,1,0,0,0
ID10976,08/04/2016,04:00:00,50,6,3.5,90,13,3,0,0,0
ID10977,08/04/2016,05:00:00,87,6,4,90,10,4,0,0,0
ID10978,08/04/2016,06:00:00,525,6.5,4.5,90,9,3,0,0,0
ID10979,08/04/2016,07:00:00,1749,7,6,87,7,3,0,0,0
ID10980,08/04/2016,08:00:00,3526,8,7,82,7,3,0,0,0
ID10981,08/04/2016,09:00:00,1893,9,8,79,7,2,0,0,0
ID10982,08/04/2016,10:00:00,905,10,8,76,11,3,0,0,0
ID10983,08/04/2016,11:00:00,947,11.5,11.5,67,10,3,0,0,0
ID10984,08/04/2016,12:00:00,1212,11.5,11.5,60,7,2,0,0,0
ID10985,08/04/2016,13:00:00,1306,12,12,58,10,3,0,0,0
ID10986,08/04/2016,14:00:00,1194,12,12,56,11,3,0,0,0
ID10987,08/04/2016,15:00:00,1448,13.5,13.5,53,6.5,1,0,0,0
ID10988,08/04/2016,16:00:00,1801,13.5,13.5,49.5,8,2,0,0,0
ID10989,08/04/2016,17:00:00,3165,13,13,51,13,2,0,0,0
ID10990,08/04/2016,18:00:00,2619,12.5,12.5,57,18,1,0,0,0
ID10991,08/04/2016,19:00:00,1620,11.5,11.5,62.5,17,1,0,0,0
ID10992,08/04/2016,20:00:00,964,10.5,10,69,11,1,0,0,0
ID10993,08/04/2016,21:00:00,676,10,8,73.5,13,1,0,0,0
ID10994,08/04/2016,22:00:00,625,9.5,7.5,71,14,1,0,0,0
ID10995,08/04/2016,23:00:00,444,9,7,71,14,1,0,0,0
ID10996,09/04/2016,00:00:00,389,8,5,79,16,1,0,1,0
ID10997,09/04/2016,01:00:00,266,8,6,82,10,1,0,1,0
ID10998,09/04/2016,02:00:00,184,8,6,82,12,2,0,1,0
ID10999,09/04/2016,03:00:00,132,9,6.5,82,15,7,0,1,0
ID11000,09/04/2016,04:00:00,96,8.5,5.5,84.5,17,7,0,1,0
ID11001,09/04/2016,05:00:00,57,8.5,5.5,84.5,17,7,0,1,0
ID11002,09/04/2016,06:00:00,119,8,5,87,18.5,4,0,1,0
ID11003,09/04/2016,07:00:00,128,8,5,90,16,7,0,1,0
ID11004,09/04/2016,08:00:00,246,8,5.5,90,15,7,0,1,0
ID11005,09/04/2016,09:00:00,563,8,6,87,9,3,0,1,0
ID11006,09/04/2016,10:00:00,1030,9,7,79,15,3,0,1,0
ID11007,09/04/2016,11:00:00,1367,10.5,9.5,60.5,17,3,0,1,0
ID11008,09/04/2016,12:00:00,1698,11,11,52.5,15,2,0,1,0
ID11009,09/04/2016,13:00:00,1938,11.5,11.5,45.5,13,2,0,1,0
ID11010,09/04/2016,14:00:00,1793,12,12,51,15,3,0,1,0
ID11011,09/04/2016,15:00:00,1780,11,11,58,20.5,2,0,1,0
ID11012,09/04/2016,16:00:00,1759,10.5,9,58,21,2,0,1,0
ID11013,09/04/2016,17:00:00,1672,10,7.5,64.5,17.5,7,0,1,0
ID11014,09/04/2016,18:00:00,1435,10.5,9,54,23,2,0,1,0
ID11015,09/04/2016,19:00:00,1062,9.5,6.5,58,23,3,0,1,0
ID11016,09/04/2016,20:00:00,701,8,4.5,59.5,20.5,2,0,1,0
ID11017,09/04/2016,21:00:00,466,7,4.5,66,14,1,0,1,0
ID11018,09/04/2016,22:00:00,407,7,5,71,11,1,0,1,0
ID11019,09/04/2016,23:00:00,416,6,4,71,9,2,0,1,0
ID11020,10/04/2016,00:00:00,359,5.5,3.5,73.5,7,1,0,1,0
ID11021,10/04/2016,01:00:00,313,5,3,76,8,1,0,1,0
ID11022,10/04/2016,02:00:00,188,5.5,3.5,73.5,8,1,0,1,0
ID11023,10/04/2016,03:00:00,187,5,4.5,75.5,5,1,0,1,0
ID11024,10/04/2016,04:00:00,107,3.5,1,81,9,1,0,1,0
ID11025,10/04/2016,05:00:00,76,3.5,1,81,10,1,0,1,0
ID11026,10/04/2016,06:00:00,102,3,0,84,9,1,0,1,0
